所管,組織,,,,,,,,                             項目,,"平成27年度
成立予算額(千円)",補正要求,,,"改平成27年度
予算額(千円)"
,,103,,,,,,,森林整備・保全費,,"7,452,644","100,000",0,"100,000","7,552,644"
,,,95,061,2,12,3,09,,国有林野森林整備・保全管理費,"1,249,290","100,000",0,"100,000","1,349,290"
,,,95,061,2,12,9,06,,諸謝金外29目,"6,203,354",0,0,0,"6,203,354"
,,184,,,,,,,国有林野産物等売払及管理処分業務費,,"19,671,621",0,0,0,"19,671,621"
,,106,,,,,,,治山事業費,,"48,595,812","4,344,000",0,"4,344,000","52,939,812"
,,,41,051,1,20,4,00,,治山事業費,"11,402,868","638,000",0,"638,000","12,040,868"
,,,41,051,1,20,4,00,,国有林野内治山事業費,"13,476,765","1,566,000",0,"1,566,000","15,042,765"
,,,41,051,1,82,5,00,,治山事業費補助,"21,540,796","2,140,000",0,"2,140,000","23,680,796"
,,,41,051,1,20,4,00,,営繕宿舎費外2目,"2,175,383",0,0,0,"2,175,383"
,,108,,,,,,,森林整備事業費,,"104,337,534","16,241,000",0,"16,241,000","120,578,534"
,,,46,052,1,20,4,00,,森林環境保全整備事業費,"56,982,100","5,500,000",0,"5,500,000","62,482,100"
,,,46,052,1,82,5,00,,森林環境保全整備事業費補助,"21,243,000","7,241,000",0,"7,241,000","28,484,000"
,,,46,052,1,30,5,00,,水源林造成事業費補助,"14,094,000","3,500,000",0,"3,500,000","17,594,000"
,,,46,052,1,20,4,00,,森林居住環境整備事業費外4目,"12,018,434",0,0,0,"12,018,434"
,,185,,,,,,,借入金利子国有林野事業債務管理特別会計へ繰入,,"6,986,556",0,"△ 1,482,115","△ 1,482,115","5,504,441"
,,,95,061,2,30,6,22,,国有林野事業債務管理特別会計へ繰入,"6,986,556",0,"△ 1,482,115","△ 1,482,115","5,504,441"
,,186,,,,,,,国有林野事業収入財源借入金債務処理費国有林野事業債務管理特別会計へ繰入,,"9,220,066",0,0,0,"9,220,066"
,,110,,,,,,,林業振興対策費,,"6,680,309","300,000",△ 917,"299,083","6,979,392"
,,,95,061,2,12,5,14,,林業振興調査等委託費,"263,781",0,△ 917,△ 917,"262,864"
,,,95,061,2,40,5,16,,林業振興事業費補助金,"5,671,392","300,000",0,"300,000","5,971,392"
,,,95,061,2,12,9,06,,諸謝金外6目,"745,136",0,0,0,"745,136"
,,111,,,,,,,林産物供給等振興対策費,,"2,344,373","2,100,000",0,"2,100,000","4,444,373"
,,,95,061,2,12,5,14,,林産物供給等振興調査等委託費,"355,108","113,000",0,"113,000","468,108"
,,,95,061,2,40,5,16,,林産物供給等振興事業費補助金,"1,665,558","1,987,000",0,"1,987,000","3,652,558"
,,,95,061,2,12,9,06,,諸謝金外4目,"323,707",0,0,0,"323,707"
,,112,,,,,,,森林整備・林業等振興対策費,,"2,700,000","29,000,000",0,"29,000,000","31,700,000"
,,,95,061,2,40,5,16,,森林整備・林業等振興事業費補助金,0,"29,000,000",0,"29,000,000","29,000,000"
,,,95,061,1,82,5,16,,森林整備・林業等振興整備交付金外1目,"2,700,000",0,0,0,"2,700,000"
,,113,,,,,,,国立研究開発法人森林総合研究所運営費,,"9,350,881",0,0,0,"9,350,881"
,,114,,,,,,,国立研究開発法人森林総合研究所施設整備費,,"197,340",0,0,0,"197,340"
,,115,,,,,,,治山事業工事諸費,,"5,724,188",0,"△ 68,102","△ 68,102","5,656,086"
,,,41,051,1,20,1,02,,職員基本給,"2,597,745",0,"△ 45,521","△ 45,521","2,552,224"
,,,41,051,1,20,1,03,,職員諸手当,"1,193,597",0,"△ 18,709","△ 18,709","1,174,888"
,,,41,089,1,11,1,05,,児童手当,"47,040",0,△ 45,△ 45,"46,995"
,,,41,051,1,20,5,16,,国家公務員共済組合負担金,"1,302,542",0,"△ 3,827","△ 3,827","1,298,715"
,,,41,051,1,20,2,08,,職員旅費外6目,"583,264",0,0,0,"583,264"
,,116,,,,,,,森林整備事業工事諸費,,"8,667,466",0,△ 289,△ 289,"8,667,177"
,,,46,052,1,20,1,02,,職員基本給,"3,078,579",0,△ 289,△ 289,"3,078,290"
,,,46,052,1,20,2,08,,職員旅費外12目,"5,588,887",0,0,0,"5,588,887"
,,117,,,,,,,山林施設災害復旧事業費,,"5,104,485","4,475,000",0,"4,475,000","9,579,485"
,,,49,053,1,20,4,00,,林道施設等災害復旧事業費,"1,083,803","1,177,000",0,"1,177,000","2,260,803"
,,,49,053,1,82,5,00,,林道施設災害復旧事業費補助,"2,432,000","3,298,000",0,"3,298,000","5,730,000"
,,,49,053,1,20,4,00,,治山施設災害復旧費外1目,"1,588,682",0,0,0,"1,588,682"
,,119,,,,,,,山林施設災害関連事業費,,"4,813,866","1,211,000",0,"1,211,000","6,024,866"
,,,49,053,1,20,4,00,,治山等災害関連緊急事業費,"2,373,903","312,000",0,"312,000","2,685,903"
,,,49,053,1,82,5,00,,災害関連緊急治山等事業費補助,"1,859,000","899,000",0,"899,000","2,758,000"
,,,49,053,1,20,4,00,,森林災害復旧造林事業費外5目,"580,963",0,0,0,"580,963"
,,188,,,,,,,山林施設災害復旧事業等工事諸費,,"55,649",0,0,0,"55,649"
,水産庁,,,,,,,,,,"139,939,059","45,466,670","△ 243,039","45,223,631","185,162,690"
,,131,,,,,,,水産庁共通費,,"7,754,944",0,"△ 236,692","△ 236,692","7,518,252"
,,,95,061,2,11,1,02,,職員基本給,"4,398,516",0,"△ 171,322","△ 171,322","4,227,194"
,,,95,061,2,11,1,03,,職員諸手当,"2,142,844",0,"△ 46,334","△ 46,334","2,096,510"
,,,95,061,2,11,1,05,,委員手当,"9,402",0,"△ 1,682","△ 1,682","7,720"
,,,95,061,2,11,1,05,,非常勤職員手当,"10,164",0,△ 10,△ 10,"10,154"
,,,95,061,2,11,1,05,,短時間勤務職員給与,"67,569",0,"△ 17,324","△ 17,324","50,245"
,,,95,089,2,11,1,05,,児童手当,"58,170",0,△ 20,△ 20,"58,150"
,,,95,061,2,12,9,06,,諸謝金外10目,"1,068,279",0,0,0,"1,068,279"
,,132,,,,,,,水産庁施設費,,"24,945",0,0,0,"24,945"
,,133,,,,,,,食料安全保障確立対策費,,"511,104",0,0,0,"511,104"
,,134,,,,,,,水産資源回復対策費,,"22,090,497","339,800",0,"339,800","22,430,297"
,,,65,061,2,12,5,14,,水産資源回復対策調査等委託費,"1,194,253","339,800",0,"339,800","1,534,053"
,,,65,061,2,12,9,06,,諸謝金外21目,"20,896,244",0,0,0,"20,896,244"
,,135,,,,,,,船舶建造費,,"336,782",0,0,0,"336,782"
,,136,,,,,,,漁業経営安定対策費,,"32,051,892","33,802,000",0,"33,802,000","65,853,892"
,,,65,061,2,71,5,16,,漁業経営安定対策事業費補助金,"30,096,919","33,802,000",0,"33,802,000","63,898,919"
,,,65,061,2,12,9,06,,諸謝金外15目,"1,954,973",0,0,0,"1,954,973"
,,137,,,,,,,保険料国庫負担金等食料安定供給特別会計へ繰入,,"16,861,018",0,"△ 6,347","△ 6,347","16,854,671"
,,,65,061,2,40,6,22,,食料安定供給特別会計へ繰入,"16,861,018",0,"△ 6,347","△ 6,347","16,854,671"
,,138,,,,,,,独立行政法人水産大学校運営費,,"1,821,912",0,0,0,"1,821,912"
,,139,,,,,,,独立行政法人水産大学校施設整備費,,"160,000",0,0,0,"160,000"
,,194,,,,,,,独立行政法人水産大学校船舶建造費,,"1,937,048",0,0,0,"1,937,048"
,,140,,,,,,,漁村振興対策費,,"5,596,616","3,052,111",0,"3,052,111","8,648,727"
,,,65,061,2,40,5,16,,水産物加工・流通等対策事業費補助金,"1,366,303","500,000",0,"500,000","1,866,303"
,,,65,061,1,92,5,16,,水産物加工・流通等対策整備費補助金,0,"2,000,000",0,"2,000,000","2,000,000"
,,,65,061,2,85,5,16,,水産物加工・流通等対策地方公共団体事業費補助金,0,"552,111",0,"552,111","552,111"
,,,65,061,2,12,9,06,,諸謝金外7目,"4,230,313",0,0,0,"4,230,313"
,,141,,,,,,,海岸事業費,,"698,829",0,0,0,"698,829"
,,142,,,,,,,水産基盤整備費,,"30,211,762","2,730,000",0,"2,730,000","32,941,762"
,,,46,052,1,82,5,00,,水産物供給基盤整備事業費補助,"17,361,000","2,655,000",0,"2,655,000","20,016,000"
,,,46,052,1,82,5,00,,水産資源環境整備事業費補助,"7,873,000","75,000",0,"75,000","7,948,000"
,,,46,052,1,20,4,00,,特定漁港漁場整備費外3目,"4,977,762",0,0,0,"4,977,762"
,,143,,,,,,,水産業強化対策費,,"3,500,000","3,850,089",0,"3,850,089","7,350,089"
,,,65,061,1,82,5,16,,水産業強化対策整備交付金,"3,354,000","3,850,089",0,"3,850,089","7,204,089"
,,,65,061,2,81,5,16,,水産業強化対策推進交付金,"146,000",0,0,0,"146,000"
,,144,,,,,,,国立研究開発法人水産総合研究センター運営費,,"14,937,407",0,0,0,"14,937,407"
,,145,,,,,,,国立研究開発法人水産総合研究センター施設整備費,,"272,446",0,0,0,"272,446"
,,146,,,,,,,海岸事業調査諸費,,"5,171",0,0,0,"5,171"
,,147,,,,,,,水産基盤整備事業工事諸費,,"55,238",0,0,0,"55,238"
,,148,,,,,,,漁港施設災害復旧事業費,,"1,107,448","1,596,670",0,"1,596,670","2,704,118"
,,,49,053,1,20,4,00,,漁港災害復旧費,"80,448","224,670",0,"224,670","305,118"
,,,49,053,1,82,5,00,,漁港施設災害復旧事業費補助,"1,027,000","1,372,000",0,"1,372,000","2,399,000"
,,149,,,,,,,漁港施設災害関連事業費,,"4,000","96,000",0,"96,000","100,000"
,,,49,053,1,82,5,00,,漁港施設災害関連事業費補助,"3,000","96,000",0,"96,000","99,000"
,,,49,053,1,82,5,00,,後進地域特例法適用団体補助率差額,"1,000",0,0,0,"1,000"
経済産業省,経済産業本省,,,,,,,,,,"213,238,847","55,599,282","△ 792,686","54,806,596","268,045,443"
,,001,,,,,,,経済産業本省共通費,,"45,294,612","99,800","△ 622,136","△ 522,336","44,772,276"
,,,95,016,2,11,1,05,,非常勤職員手当,"360,816",0,"△ 31,533","△ 31,533","329,283"
,,,95,016,2,11,1,05,,国際機関等派遣職員給与,"162,132",0,"△ 70,997","△ 70,997","91,135"
,,,95,016,2,11,1,05,,退職手当,"5,608,766",0,"△ 193,626","△ 193,626","5,415,140"
,,,95,016,2,12,2,08,,外国留学旅費,"201,274",0,"△ 8,060","△ 8,060","193,214"
,,,95,016,2,12,5,14,,電力取引監視等業務委託費,0,"99,800",0,"99,800","99,800"
,,,95,016,2,11,5,16,,国家公務員共済組合負担金,"8,420,631",0,"△ 317,920","△ 317,920","8,102,711"
,,,95,016,2,12,9,06,,諸謝金外31目,"30,540,993",0,0,0,"30,540,993"
,,002,,,,,,,経済産業本省施設費,,"822,016",0,0,0,"822,016"
,,003,,,,,,,産業・事業新陳代謝促進費,,"637,507",0,"△ 2,574","△ 2,574","634,933"
,,,95,062,2,40,5,16,,株式会社日本政策金融公庫補助金,"102,507",0,"△ 2,574","△ 2,574","99,933"
,,,60,062,2,12,5,14,,中小企業新事業創出促進対策事業委託費外1目,"535,000",0,0,0,"535,000"
,,004,,,,,,,独立行政法人経済産業研究所運営費,,"1,437,175",0,0,0,"1,437,175"
,,005,,,,,,,技術革新促進・環境整備費,,"2,208,656","15,649,896",△ 120,"15,649,776","17,858,432"
,,,13,062,2,11,1,05,,非常勤職員手当,"2,520",0,△ 120,△ 120,"2,400"
,,,13,062,2,40,5,16,,産業技術実用化開発事業費補助金,0,"15,649,896",0,"15,649,896","15,649,896"
,,,13,062,2,12,9,06,,諸謝金外8目,"2,206,136",0,0,0,"2,206,136"
,,006,,,,,,,登録免許税納付確認等事務費特許特別会計へ繰入,,"17,082",0,0,0,"17,082"
,,007,,,,,,,国立研究開発法人産業技術総合研究所運営費,,"61,787,122","899,989",0,"899,989","62,687,111"
,,,13,062,2,30,5,16,,国立研究開発法人産業技術総合研究所運営費交付金,"61,787,122","899,989",0,"899,989","62,687,111"
,,008,,,,,,,国立研究開発法人新エネルギー・産業技術総合開発機構運営費,,"7,791,536","2,489,386",0,"2,489,386","10,280,922"
,,,13,062,2,30,5,16,,国立研究開発法人新エネルギー・産業技術総合開発機構一般勘定運営費交付金,"7,791,536","2,489,386",0,"2,489,386","10,280,922"
,,009,,,,,,,基準認証政策推進費,,"2,752,905",0,"△ 2,240","△ 2,240","2,750,665"
,,,13,062,2,11,1,05,,委員手当,"14,257",0,△ 861,△ 861,"13,396"
,,,13,062,2,11,1,05,,非常勤職員手当,"20,160",0,"△ 1,379","△ 1,379","18,781"
,,,13,062,2,12,9,06,,諸謝金外10目,"2,718,488",0,0,0,"2,718,488"
,,010,,,,,,,独立行政法人製品評価技術基盤機構運営費,,"6,907,649",0,0,0,"6,907,649"
,,011,,,,,,,経済産業統計調査費,,"1,728,513",0,"△ 148,905","△ 148,905","1,579,608"
,,,60,062,2,12,3,09,,中小商工業等統計調査費,"1,081,758",0,"△ 148,905","△ 148,905","932,853"
,,,60,062,2,12,9,06,,中小商工業等統計調査諸謝金外7目,"646,755",0,0,0,"646,755"
,,012,,,,,,,ものづくり産業振興費,,"24,823,099","13,330,000","△ 9,978","13,320,022","38,143,121"
,,,60,062,2,12,5,14,,皮革産業振興対策調査等委託費,"78,471",0,"△ 2,929","△ 2,929","75,542"
,,,60,062,2,85,5,16,,地方皮革産業振興対策事業費補助金,"22,837",0,△ 799,△ 799,"22,038"
,,,60,062,2,40,5,16,,皮革産業振興対策事業費補助金,"288,593",0,"△ 4,216","△ 4,216","284,377"
,,,60,062,2,95,5,16,,製造産業基盤強化基金補助金,0,"13,330,000",0,"13,330,000","13,330,000"
,,,95,062,2,72,5,16,,国際度量衡中央事務局等分担金,"25,377",0,"△ 2,034","△ 2,034","23,343"
,,,60,062,2,12,9,06,,ものづくり産業等業務諸謝金外15目,"24,407,821",0,0,0,"24,407,821"
,,013,,,,,,,サービス産業強化費,,"918,039","499,768",0,"499,768","1,417,807"
,,,60,062,2,12,5,14,,サービス産業強化事業委託費,"350,000","206,058",0,"206,058","556,058"
,,,60,062,2,40,5,16,,サービス産業強化事業費補助金,"568,039","293,710",0,"293,710","861,749"
,,014,,,,,,,情報技術利活用促進・セキュリティ対策推進費,,"7,340,683","1,119,616",0,"1,119,616","8,460,299"
,,,60,062,2,20,5,14,,中小企業戦略的情報化等委託費,"370,000","1,119,616",0,"1,119,616","1,489,616"
,,,60,062,2,12,9,06,,情報業務諸謝金外8目,"6,970,683",0,0,0,"6,970,683"
,,015,,,,,,,独立行政法人情報処理推進機構運営費,,"3,611,357","8,838,889",0,"8,838,889","12,450,246"
,,,13,062,2,30,5,16,,独立行政法人情報処理推進機構一般勘定運営費交付金,"3,611,357","8,838,889",0,"8,838,889","12,450,246"
,,016,,,,,,,国際交渉・連携推進費,,"3,493,224","699,953","△ 2,985","696,968","4,190,192"
,,,95,062,2,12,5,14,,新興国市場開拓等事業委託費,"562,978","99,967",0,"99,967","662,945"
,,,95,062,2,40,5,16,,新興国市場開拓等事業費補助金,"635,126","599,986",0,"599,986","1,235,112"
,,,95,062,2,40,5,16,,海外市場調査等事業費補助金,"240,229",0,"△ 2,985","△ 2,985","237,244"
,,,95,062,2,12,9,06,,諸謝金外12目,"2,054,891",0,0,0,"2,054,891"
,,017,,,,,,,独立行政法人日本貿易振興機構運営費,,"23,782,543","6,093,124",0,"6,093,124","29,875,667"
,,,95,062,2,30,5,16,,政府開発援助独立行政法人日本貿易振興機構運営費交付金,"7,343,324","310,250",0,"310,250","7,653,574"
,,,95,062,2,30,5,16,,独立行政法人日本貿易振興機構運営費交付金,"16,439,219","5,782,874",0,"5,782,874","22,222,093"
,,018,,,,,,,海外市場開拓支援費,,"4,855,096","2,500,000",0,"2,500,000","7,355,096"
,,,50,062,2,72,5,16,,政府開発援助国際連合工業開発機関等拠出金,"455,809","2,500,000",0,"2,500,000","2,955,809"
,,,50,062,2,12,9,06,,諸謝金外7目,"4,399,287",0,0,0,"4,399,287"
,,019,,,,,,,貿易投資促進費,,"1,017,996","1,299,660",0,"1,299,660","2,317,656"
,,,60,062,2,12,5,14,,対内直接投資促進体制整備事業委託費,0,"299,715",0,"299,715","299,715"
,,,60,062,2,40,5,16,,対内投資等地域活性化立地推進事業費補助金,0,"999,945",0,"999,945","999,945"
,,,95,062,2,12,9,06,,諸謝金外6目,"1,017,996",0,0,0,"1,017,996"
,,020,,,,,,,再保険費貿易再保険特別会計へ繰入,,"1,600,000",0,0,0,"1,600,000"
,,021,,,,,,,貿易管理費,,"471,966","479,531","△ 1,556","477,975","949,941"
,,,95,062,2,11,1,05,,非常勤職員手当,"65,244",0,"△ 1,556","△ 1,556","63,688"
,,,95,062,2,12,5,14,,経済連携協定利用円滑化促進事業委託費,"27,050","479,531",0,"479,531","506,581"
,,,95,062,2,12,9,06,,諸謝金外5目,"379,672",0,0,0,"379,672"
,,022,,,,,,,地域経済活性化対策費,,"2,828,036","1,599,670",0,"1,599,670","4,427,706"
,,,60,062,2,12,5,14,,地域経済産業活性化対策調査委託費,"175,000","499,895",0,"499,895","674,895"
,,,60,062,2,40,5,16,,地域新成長産業創出促進事業費補助金,"900,000","1,099,775",0,"1,099,775","1,999,775"
,,,60,062,2,12,9,06,,諸謝金外6目,"1,753,036",0,0,0,"1,753,036"
,,023,,,,,,,工業用水道事業費,,"2,254,000",0,0,0,"2,254,000"
,,024,,,,,,,環境政策推進費,,"789,041",0,0,0,"789,041"
,,025,,,,,,,産業保安費,,"2,817,067",0,0,0,"2,817,067"
,,026,,,,,,,消費者行政推進費,,"531,200",0,0,0,"531,200"
,,027,,,,,,,化学物質管理推進費,,"720,727",0,"△ 2,192","△ 2,192","718,535"
,,,60,062,2,11,1,05,,化学物質安全対策非常勤職員手当,"88,397",0,"△ 1,192","△ 1,192","87,205"
,,,95,062,2,72,5,16,,国際度量衡中央事務局等分担金,"34,474",0,"△ 1,000","△ 1,000","33,474"
,,,60,062,2,12,3,09,,化学物質安全対策庁費外2目,"597,856",0,0,0,"597,856"
,経済産業局,,,,,,,,,,"14,763,216",0,"△ 128,146","△ 128,146","14,635,070"
,,061,,,,,,,経済産業局共通費,,"14,499,831",0,"△ 95,604","△ 95,604","14,404,227"
,,,95,062,2,11,1,02,,職員基本給,"8,073,374",0,"△ 81,710","△ 81,710","7,991,664"
,,,95,062,2,11,1,05,,短時間勤務職員給与,"202,351",0,"△ 13,894","△ 13,894","188,457"
,,,95,062,2,12,9,06,,諸謝金外14目,"6,224,106",0,0,0,"6,224,106"
,,062,,,,,,,経済産業局施設費,,"153,204",0,"△ 30,024","△ 30,024","123,180"
,,,95,062,1,20,4,15,,施設整備費,"153,204",0,"△ 30,024","△ 30,024","123,180"
,,063,,,,,,,経済産業統計調査費,,"110,181",0,"△ 2,518","△ 2,518","107,663"
,,,95,062,2,11,1,05,,統計調査員手当,"2,518",0,"△ 2,518","△ 2,518",0
,,,95,062,2,12,9,06,,商工鉱業統計調査諸謝金外3目,"107,663",0,0,0,"107,663"
,産業保安監督官署,,,,,,,,,,"2,775,799",0,"△ 59,557","△ 59,557","2,716,242"
,,071,,,,,,,産業保安監督官署共通費,,"2,710,854",0,"△ 59,557","△ 59,557","2,651,297"
,,,95,062,2,11,1,02,,職員基本給,"1,565,241",0,"△ 46,094","△ 46,094","1,519,147"
,,,95,062,2,11,1,03,,職員諸手当,"726,548",0,"△ 3,279","△ 3,279","723,269"
,,,95,062,2,11,1,05,,委員手当,"1,728",0,△ 119,△ 119,"1,609"
,,,95,062,2,11,1,05,,非常勤職員手当,482,0,△ 27,△ 27,455
,,,95,062,2,11,1,05,,短時間勤務職員給与,"41,735",0,"△ 9,408","△ 9,408","32,327"
,,,95,089,2,11,1,05,,児童手当,"17,100",0,△ 630,△ 630,"16,470"
,,,95,062,2,12,9,06,,諸謝金外7目,"358,020",0,0,0,"358,020"
,,072,,,,,,,産業保安費,,"64,945",0,0,0,"64,945"
,資源エネルギー庁,,,,,,,,,,"593,749,294","67,090,520","△ 311,672","66,778,848","660,528,142"
,,081,,,,,,,資源エネルギー庁共通費,,"4,005,235",0,0,0,"4,005,235"
,,082,,,,,,,鉱物資源安定供給確保費,,"2,377,100",0,"△ 311,672","△ 311,672","2,065,428"
,,,95,062,2,40,5,16,,希少金属備蓄対策費補助金,"513,726",0,"△ 311,672","△ 311,672","202,054"
,,,95,062,2,12,5,14,,希少金属資源開発推進基盤整備委託費外3目,"1,863,374",0,0,0,"1,863,374"
,,083,,,,,,,独立行政法人石油天然ガス・金属鉱物資源機構運営費,,"3,616,959",0,0,0,"3,616,959"
,,084,,,,,,,石油石炭税財源燃料安定供給対策及エネルギー需給構造高度化対策費エネルギー対策特別会計へ繰入,,"437,380,000","64,570,000",0,"64,570,000","501,950,000"
,,,63,062,2,30,6,22,,石油石炭税財源のエネルギー対策特別会計へ繰入,"437,380,000","64,570,000",0,"64,570,000","501,950,000"
,,088,,,,,,,燃料安定供給対策及エネルギー需給構造高度化対策費エネルギー対策特別会計へ繰入,,0,"2,520,520",0,"2,520,520","2,520,520"
,,,63,062,2,30,6,22,,エネルギー対策特別会計へ繰入,0,"2,520,520",0,"2,520,520","2,520,520"
